run_id,crash_time,mean_repair_queue,repairer_utilization
38,10715.095978378244,0.015230955927283565,0.10369098359203077
39,12467.251510185342,0.008718625026202043,0.09482745737468076
40,2074.918006777629,0.022291936301281956,0.11509875256837114
41,12520.610520535884,0.009301757271315532,0.09430343139893985
42,661.9479929493865,0.0150258373722522,0.14498712650641146
43,10221.834311378903,0.010545899507732163,0.1030359013375724
44,2421.6279430523314,0.013407201824987105,0.09287732263011465
45,14730.162749626079,0.011511313225979801,0.09467974460752458
46,19766.3005834429,0.00989373688522548,0.09477326137561239
47,37376.231841377536,0.010477607867347905,0.09647947797116695
48,17208.665154305905,0.010654923270000883,0.10062336391746962
49,9803.580450610842,0.0072703601951479395,0.09636217518106689
50,24957.123818955428,0.012538689543442819,0.1049187132278
51,6578.401684102347,0.011284004541844493,0.10047216702173266
52,3495.1105823199305,0.013298545853093426,0.09965607851646005
53,22601.50698797585,0.010968138875792668,0.09678011032389458
54,33755.32893228029,0.009581754697862885,0.09592193898766341
55,3014.8016324239175,0.016074742606115536,0.11593992890433871
56,61593.48668302283,0.008999071934177864,0.09748837151438018
57,5827.379606486856,0.010308170733403116,0.09885544884145912
58,20324.883108718852,0.010754695242755264,0.0981925268118362
59,2194.9188696989486,0.011632681958630407,0.10207146065626835
60,14908.189689101975,0.011526153217787442,0.1006778348932684
61,1638.3764282045006,0.013269709385643775,0.10156010809659331
62,48542.19906676178,0.010230573891611262,0.09961247696176614
63,3646.176203743025,0.013847986001909205,0.09914506058801635
64,114.42047837266722,0.08567645610964046,0.12496336859262121
65,18504.6054728349,0.009560262301827804,0.0964295811086898
66,13964.94367431817,0.007314604286906912,0.09159783382183964
67,15167.088605492727,0.009944924255650486,0.0979140948031163
68,8080.172150407089,0.01236397848540872,0.10332893467040614
69,2405.511976535278,0.01293207104215132,0.10202498068009261
70,8529.492755152494,0.011841186008864657,0.10320051940972642
71,1979.4309883472467,0.011202984466101946,0.12034111620870665
72,2084.636050785475,0.008504612607197194,0.09545467009792792
73,4808.419361142536,0.008648842827994828,0.09973714814875057
74,7902.04607341552,0.011502160274575698,0.09506228573365094
75,6741.775174464587,0.012496562653291994,0.10384427268255642
76,2327.6922495764893,0.012713841557558721,0.10622892103129995
77,26963.03989868853,0.010985538866754494,0.10200729156440341
78,9091.348308464187,0.011630852334908924,0.09937903174015093
79,6833.337368473898,0.01172285032781007,0.10052589709837825
80,21468.10592923189,0.010592448352687484,0.10580491459875895
81,15324.683112109953,0.010008021608469002,0.09882471450482082
82,6930.181322512272,0.012209895069754492,0.10983147886427107
83,13575.606054951926,0.009409603649481738,0.09917357684244626
84,19651.703170610046,0.010224941856351095,0.09838414086150517
85,8908.45773399365,0.00855788426538861,0.10293239293758241
86,13918.714655259128,0.010559440326402256,0.09666490402974572
87,21452.859903509714,0.010411336643689014,0.09799001830618977
88,11872.486517730094,0.010848176052177784,0.09887943994204385
89,8730.620828891893,0.011473310877448172,0.10443858135794634
90,2348.9663089178453,0.011893021214760617,0.09472948963958214
91,4203.641322595303,0.013035756051895829,0.11837774249306275
92,7722.372856775958,0.00862772472601225,0.09723451864590733
93,16404.466836931657,0.00832191679770298,0.1006696586612617
94,3561.653741793138,0.011684711666582213,0.10832463582791432
95,854.7485411991995,0.021735689327404717,0.10546344295291447
96,4407.9844128432815,0.013557394533826277,0.09648635209292915
97,4005.5497649646077,0.012794750489490452,0.10439985322679562
98,10369.826289846951,0.009554136191121427,0.10010525056413325
99,2828.136267787816,0.007638676997709731,0.10426859003718936
100,15522.737974078036,0.012339248893349062,0.09842189478938153
101,8123.415700822751,0.010940347268719203,0.09562094469805628
102,10617.075407059174,0.010298551294681815,0.10123067710176878
103,931.0694237468969,0.012903858437472403,0.12978512504369424
104,30053.890335727338,0.011665183469940867,0.10785050599949192
105,9464.889350590607,0.011883566072777334,0.10102035284484248
106,2495.1244286694573,0.010260445763284158,0.09997615690199338
107,1717.764213954524,0.006413342008503636,0.09266545316391309
108,2884.191201683021,0.008635476100301367,0.11095477021654168
109,9584.711202279257,0.006960210234786445,0.09623615723618177
110,1230.493596936056,0.020866332122426924,0.10370227147873798
111,5041.511291975899,0.012463534049027664,0.11222610053112296
112,4370.228968371676,0.013684779315690792,0.09816027960187373
113,13557.838894665698,0.010443889527662665,0.09886677488464846
114,6348.02953116573,0.01731984269132248,0.10917549411554904
115,1611.5169493684407,0.015033478759258614,0.11035636647520547
116,1754.777312902583,0.00859269503351921,0.08818720102111914
